filename,borrador,marcador azul,marcador negro,marcador rojo
IMG20251124153236_jpg.rf.54b39f5a3d6a2c6b394c7e17b6df847c.jpg,1,0,0,0
IMG20251124153116_jpg.rf.5cb11553868130053f274da82256ec68.jpg,1,0,0,0
foto_0048_jpg.rf.9b385fb1686f668793f1e489fce0b3de.jpg,0,0,0,1
foto_0039_jpg.rf.7e2149eef40d8d78acd6b957e3f00f41.jpg,0,1,0,0
foto_0063_jpg.rf.b462bf4047e73c8d5f4ee929eb4f4813.jpg,0,0,0,1
IMG-20251125-WA0033_jpg.rf.15418a1faf77fb2030a7991c833373da.jpg,1,0,0,0
foto_0002_jpg.rf.0eb453df6f3fcd34214460bd4f888572.jpg,0,0,1,0
IMG_20251125_002704_jpg.rf.929d466631a2c0b29ca129ac72ce9861.jpg,1,0,0,0
IMG_20251123_175050_jpg.rf.69a11781076cff8806d52954868f3761.jpg,0,1,0,0
foto_0103_jpg.rf.e3a7cecf515337267ea6914bd2951914.jpg,0,0,1,0
IMG_20251121_115322_jpg.rf.49b7b5594124ea5ce73d9650512a7bb2.jpg,0,0,1,0
20251122_213013_jpg.rf.36a4eccc7f517d3f649e8578dbf30d54.jpg,0,0,0,1
IMG_20251121_125256_jpg.rf.5fd86ecdaf59c33a38a17736739728dd.jpg,0,0,0,1
foto_0070_jpg.rf.23f87305635471c751a9c84b579186e8.jpg,0,0,1,0
foto_0147_jpg.rf.24d0250aaa85b11d3ca2ea6c95950666.jpg,0,0,1,0
IMG_20251125_075117_jpg.rf.4de28ddebaee7ddf672869fd973c52b5.jpg,1,0,0,0
20251122_195703_jpg.rf.34c92df19a3aece47f25912c9be0eb9f.jpg,0,1,1,1
foto_0099_jpg.rf.3dcb8ed23ca17fc4fbef8ab94f8baffc.jpg,0,0,1,0
foto_0050_jpg.rf.dee58130cc1ff0c5431c53d7187f71c8.jpg,0,0,1,0
IMG-20251123-WA0055_jpg.rf.8e86a565b3b3076d4c86d86911cc6093.jpg,0,1,0,0
IMG_20251123_121305_jpg.rf.89b3841f67641196f60c81ed11fe7537.jpg,0,0,1,0
IMG_20251122_205408_jpg.rf.f587a046cf49814deb759bc05c6e1faf.jpg,0,0,0,1
IMG_20251123_121342_jpg.rf.c0fd1f0655dce945478d36c2f40d56cc.jpg,0,1,0,0
IMG_20251121_132333_jpg.rf.6226049c9a203ae50e1ea344a9c741fd.jpg,0,0,1,0
IMG_20251121_132357_jpg.rf.1dba72d99a0ac17e25082720dae5b92b.jpg,0,1,0,0
IMG_20251121_122156_jpg.rf.8f8acdd13462c68476411d8ce6d15a14.jpg,0,1,1,0
IMG20251124153123_jpg.rf.43da4e02632feb8be40ae0cda1176e08.jpg,1,0,0,0
foto_0064_jpg.rf.17c4e33088967a5652deb2564832285e.jpg,0,0,1,0
20251122_202900_jpg.rf.8cb865ee77160cc5835e9955b52dcb68.jpg,0,1,0,0
IMG_20251123_160206_jpg.rf.80ccbd05a33558bcc4194bfbfa3c9149.jpg,0,1,0,1
IMG-20251125-WA0061_jpg.rf.a842cef4f1b39a3fd5921762b691bb05.jpg,1,0,0,0
IMG-20251123-WA0087_jpg.rf.7e7b9cb63d5f5be78d52b4e28dc93d0f.jpg,0,0,1,0
IMG_20251125_002639_jpg.rf.c6c1b07744321e63068e58e9fb82c1ee.jpg,1,0,0,0
foto_0036_jpg.rf.1566d88c97615ba1bbbcb27de02a88b2.jpg,0,1,0,0
IMG-20251123-WA0152_jpg.rf.b1b454b50427fd29b00f9cadf10c81f6.jpg,0,0,0,1
IMG_20251123_121451_jpg.rf.cfce007c493ce3d7882e1de31d375c8f.jpg,0,0,1,0
foto_0071_jpg.rf.163b85fab1690a599b7a354be6e6dbc4.jpg,0,0,1,0
foto_0074_jpg.rf.2be39e02e9897d565b65a0207495a4da.jpg,0,0,1,0
foto_0073_jpg.rf.5dc928827b26f533b3fa740514c005b3.jpg,0,1,0,0
foto_0036_jpg.rf.42577f3699a2b01a95848c7a02755cdd.jpg,0,0,0,1
foto_0062_jpg.rf.91e54ccf7deb4595e7d9414d25c37570.jpg,0,0,0,1
foto_0162_jpg.rf.d3acdbd8e281519a92bd45023ab4482b.jpg,0,0,1,0
foto_0018_jpg.rf.49c7dd978e95b39b0aa2abba1a6303b4.jpg,0,1,0,0
IMG_20251123_211555_jpg.rf.e41865d7c24a44523ec88c1b357350b8.jpg,1,0,1,1
IMG-20251123-WA0124_jpg.rf.be98eca596da6139a3ee351aabceb441.jpg,0,0,0,1
IMG_20251125_102713_jpg.rf.14d8857258c22f035f37bb87e57a9373.jpg,1,0,0,0
IMG-20251125-WA0094_jpg.rf.a7720933a2050297274562da1a526765.jpg,1,0,0,0
IMG_20251121_123026_jpg.rf.6c5c6a497332d047c5d1577733d1eb47.jpg,0,0,1,0
IMG_20251122_211201_jpg.rf.f621d16ebbd897a740bab4f6e2e1dce5.jpg,0,0,1,0
IMG_20251121_123207_jpg.rf.d8a5d45f3d6a0d0491973a9f46f76846.jpg,0,0,1,0
foto_0076_jpg.rf.473773a29578eb7963aa4ab727376bb3.jpg,0,1,0,0
IMG_20251121_132402_jpg.rf.41989f81f83bcf7b598922e41b8fdc67.jpg,0,0,1,0
foto_0018_jpg.rf.c596fc511fd524c2f4ef263005c9b450.jpg,0,0,1,0
IMG_20251121_132311_jpg.rf.129d1c59037a3c2c0229dbc162239c22.jpg,0,1,0,0
foto_0050_jpg.rf.562abe2e2fdf48901c0cc258e9990f82.jpg,1,0,0,0
20251122_201759_jpg.rf.24f53c8b0fad89d2e4e90435be374105.jpg,0,0,1,0
foto_0061_jpg.rf.4972a09615c17848a24d2e3e1805e506.jpg,0,0,1,0
foto_0103_jpg.rf.4a6f158b3d49656edfb09ddc8ff13a31.jpg,0,0,1,0
IMG_20251125_075020_jpg.rf.2c0e1961ab9ed206b52ea3fd644218a4.jpg,1,0,0,0
IMG_20251125_000549_jpg.rf.c2a9174e467bb98168fd2eb61c169b1e.jpg,1,0,0,0
foto_0079_jpg.rf.c5c657e3a9ae43a99f47e0fcde573ef0.jpg,0,0,0,1
IMG_20251123_213312_jpg.rf.e83d0e1704cc20abd1c758e922b02ce5.jpg,1,0,1,0
IMG-20251123-WA0022_jpg.rf.4a1fb2f84eccf9f026c533f5a96b051a.jpg,0,1,0,0
IMG-20251125-WA0031_jpg.rf.68db293f20aa8e577801fdeb02d95fcd.jpg,1,0,0,0
foto_0102_jpg.rf.ebeeaf82ec73a7f5c88c448d0d83b919.jpg,0,0,1,0
IMG_20251123_121600_jpg.rf.7334d80e623f6552d39f58eea65daf28.jpg,0,0,0,1
IMG_20251121_121757_jpg.rf.a4e89b8869db2c71385b9cf9632b1411.jpg,0,0,1,0
20251122_202747_jpg.rf.04014e9a2da086c1dfeacb917d62649d.jpg,0,1,1,1
foto_0063_jpg.rf.936f41b49ee09146ce8bad583793da4f.jpg,0,1,0,0
foto_0108_jpg.rf.9c249ef6131103f43912f6e40f253884.jpg,0,0,1,0
foto_0039_jpg.rf.011c595dac609974a46142ea741f4662.jpg,1,0,0,0
IMG20251124153250_jpg.rf.02f549ff6ee8890cca18b816005f096c.jpg,1,0,0,0
foto_0033_jpg.rf.2e30bb67a4ff632d5f4226f2ba0bee15.jpg,0,0,0,1
IMG_20251125_002617_jpg.rf.5aff02b7e8c55c1978c02873bdfb6449.jpg,1,0,0,0
foto_0003_jpg.rf.f02b7f87875bc0e42e20e02583875408.jpg,0,0,1,0
foto_0094_jpg.rf.a1e648615e66c82901aab0cb5bfa2a69.jpg,0,0,1,0
foto_0079_jpg.rf.0732209f909b58d00a0081f9e7e8c421.jpg,0,1,0,0
IMG_20251121_121830_jpg.rf.dbb51c5dac67de2c43ae7690e8412cbf.jpg,0,1,1,0
IMG_20251121_123647_jpg.rf.2d2b53507bba003d9db7cd8df89ef42c.jpg,0,0,1,0
foto_0032_jpg.rf.f6e3ac17c54c687424171e3760cafa29.jpg,0,0,1,0
IMG20251123154707_jpg.rf.7bb4bb99b88536df42ad867a2f9a4f3b.jpg,0,0,1,0
IMG-20251123-WA0050_jpg.rf.c0035306e2e5fc35c200e7a4a5fa86f3.jpg,0,0,1,0
IMG-20251123-WA0072_jpg.rf.7009cca285dafa372b67a14705354cf5.jpg,0,0,1,0
20251122_201913_jpg.rf.e15aac7f7bd8981d8a1987a7194f63c4.jpg,0,0,0,1
foto_0077_jpg.rf.3a3760147512b74cd409b685001aaa63.jpg,1,0,0,0
foto_0041_jpg.rf.88e7284c3a594e40b09fc9ca544eac42.jpg,0,0,1,0
IMG-20251125-WA0073_jpg.rf.a2d9cdec0c3330cd7ce271cc657a5cca.jpg,1,0,0,0
foto_0075_jpg.rf.5a341082c2589b93bfd476e2c0e2e18b.jpg,0,0,0,1
IMG_20251125_102322_jpg.rf.e39fc39afc2c68976cf74583f76785f0.jpg,1,0,0,0
IMG-20251123-WA0081_jpg.rf.caf6b341ea7429c7f9768c28f46b0426.jpg,0,1,0,0
IMG20251124155721_jpg.rf.50ff4209bed1381ddabd0505c20f67e5.jpg,1,0,0,0
IMG_20251121_122957_jpg.rf.d990d8c154d6e5583dd8128bba39419a.jpg,0,0,1,0
foto_0081_jpg.rf.000a21d3443659f03ec0666cb7f5367a.jpg,1,0,0,0
IMG_20251125_102645_jpg.rf.f84b647efeffd36e70c92713f0c9d3ad.jpg,1,0,0,0
IMG-20251125-WA0086_jpg.rf.e80cde44eed7550a3e153501edf72a6e.jpg,1,0,0,0
IMG_20251125_102630_jpg.rf.dc532a8b3415dc94cec4790008338892.jpg,1,0,0,0
foto_0154_jpg.rf.6f97f83271ff2e38a6112fc8a224f6fd.jpg,0,0,1,0
foto_0038_jpg.rf.c384ccbff1f716baa920a646214fa9cb.jpg,0,0,1,0
foto_0008_jpg.rf.9ccd04418c8826267ddaa56453f61fb3.jpg,1,0,0,0
IMG-20251123-WA0057_jpg.rf.4a9f4682966a6f80a2a58243cee5a73f.jpg,0,1,0,0
IMG_20251123_213630_jpg.rf.e4c1d4a1cc8a1fd57598a2b0091350bd.jpg,1,0,1,0
foto_0121_jpg.rf.967821893cb6371ba7c9fe7d69db3b4c.jpg,0,0,1,0
20251122_202548_jpg.rf.2450fc18b976bac3d2305049dc04500c.jpg,0,1,1,1
IMG-20251123-WA0030_jpg.rf.ec6e8c2bef77cae55da431d6c051841a.jpg,0,0,0,1
foto_0010_jpg.rf.c3c9bdebfde4d036c6083d76bd254173.jpg,0,0,1,0
20251122_201606_jpg.rf.fade4d3d94e04d155b3ee6859c6b547a.jpg,0,1,0,0
IMG_20251121_132507_1_jpg.rf.7e38e0aa6f1c1ecc524c8ed9025cfa35.jpg,0,0,1,0
foto_0033_jpg.rf.a5df8e12a2e6d67fc65627f210e7ccee.jpg,1,0,0,0
foto_0007_jpg.rf.29fd80dd6a739ee4961543793fc3a75f.jpg,1,0,0,0
foto_0015_jpg.rf.35ad6fe1c76ac36cda85d1fc173e6d6a.jpg,0,0,1,0
foto_0073_jpg.rf.a943c57800dd1d477c0a4f0e5b13dd9f.jpg,0,0,1,0
IMG_20251123_160649_jpg.rf.fefe61ef142d75e5d5b2d0efa8a32068.jpg,0,0,0,1
IMG_20251123_121834_jpg.rf.8554c46f317780a7f1fb5343c4e2cad5.jpg,0,1,0,0
IMG-20251123-WA0153_jpg.rf.e95dbfe2a957c6db00b76053c0c8820e.jpg,0,0,0,1
foto_0004_jpg.rf.f5569cfa0e01f358dd82b7006229e7ed.jpg,1,0,0,0
IMG_20251125_092106_jpg.rf.7b5b5109675a52f77337c70d8ab017ff.jpg,1,0,0,0
IMG-20251125-WA0020_jpg.rf.413e711a61b01ef664785836498edfe1.jpg,1,0,0,0
IMG_20251122_205331_jpg.rf.0110bb7f0f82cce7d9f3e55cfe185e0d.jpg,0,1,0,0
IMG-20251123-WA0125_jpg.rf.4a86d494b63d744cde73d00ff9efcb94.jpg,0,0,0,1
foto_0044_jpg.rf.2d6e95ef5366fb1ed1411d25c85a2220.jpg,0,1,0,0
IMG_20251121_122142_jpg.rf.dc0fb337059d355af62fd0b4b37e8abf.jpg,0,0,0,1
foto_0096_jpg.rf.ca5e2edd7017e2d01caea670283ed096.jpg,0,0,0,1
IMG20251123160020_jpg.rf.795c68831dfddebebd5f800fa89046d5.jpg,0,0,0,1
IMG_20251121_122414_jpg.rf.14e523872c2ffafd4070d009a4992f86.jpg,0,1,0,0
IMG-20251123-WA0140_jpg.rf.5954262fb0669378c0772f09a8d6b227.jpg,0,0,0,1
IMG_20251125_001303_jpg.rf.9f55027f2f809e22b75707ef25b841cc.jpg,1,0,0,0
IMG-20251123-WA0096_jpg.rf.1d560a81f8d89261a56a3b9bf502ac7c.jpg,0,1,0,0
foto_0062_jpg.rf.2c24abd3588ae66283a9b3b3e1f3a884.jpg,1,0,0,0
IMG-20251123-WA0129_jpg.rf.4c87b2d0294cda38999d1c8742cbee07.jpg,0,0,0,1
foto_0003_jpg.rf.c4a18a6e6ab987f45b4177ec21806932.jpg,0,0,0,1
IMG_20251121_132240_jpg.rf.c3ee61cb8f55960f0b70ecf862617d98.jpg,0,1,0,0
foto_0017_jpg.rf.f3dca931c6cd2e41383cc08d209209f7.jpg,0,0,1,0
foto_0138_jpg.rf.713b155c36f68144e7b26d9600926ca1.jpg,0,0,1,0
foto_0049_jpg.rf.a7d0d5864479e708c469a5723125037b.jpg,0,1,0,0
IMG_20251121_123715_jpg.rf.293eb205ef8608907cbc78cfdadef363.jpg,0,0,0,1
IMG_20251123_175019_jpg.rf.d88088cea231cf52f49059d2d4e04328.jpg,0,1,0,0
foto_0033_jpg.rf.29025068debe968c2b005dbae480715e.jpg,0,1,0,0
foto_0096_jpg.rf.330ff5305a985ab94c63a6eb2191f2d5.jpg,0,0,1,0
IMG_20251125_102336_jpg.rf.965204afaa14319ca32e51c454d80a39.jpg,1,0,0,0
IMG_20251121_123005_jpg.rf.9a7b8d924031040f98deb9e04be85e7f.jpg,0,0,1,0
IMG-20251123-WA0074_jpg.rf.61bc59b4eb72a8a15d82e6188d62f9ad.jpg,0,0,1,0
foto_0090_jpg.rf.ec6652d573c189bbecacd4a28e1dad67.jpg,0,0,1,0
IMG-20251123-WA0135_jpg.rf.774e06470863399f4155867469c03b4b.jpg,0,0,0,1
IMG20251124155714_jpg.rf.c5a72e4349d71de764f02df8db396695.jpg,1,0,0,0
foto_0150_jpg.rf.1d50d36b0d5f10e11a456a26a7901d65.jpg,0,0,1,0
IMG_20251123_121222_jpg.rf.c00c6eb5d6c0c3a0a6d03833112f3862.jpg,0,0,1,0
IMG_20251123_121650_jpg.rf.c344a9552208222bb14e33f722dd4e23.jpg,0,1,0,0
foto_0038_jpg.rf.df01b5225efb38a790e00b2b7c76416b.jpg,0,1,0,0
IMG-20251123-WA0044_jpg.rf.a8931706706be88e60ea0f98c52eccee.jpg,0,0,1,0
foto_0066_jpg.rf.8aff9a795a66c6c5733ebd8b83219af5.jpg,0,0,1,0
IMG_20251123_121540_jpg.rf.e54dabf20c451c6453c52293b599f48e.jpg,0,1,0,0
IMG_20251121_124305_jpg.rf.8a083e31811f98fa0293da2296719038.jpg,0,1,1,0
IMG_20251123_160001_jpg.rf.712f421fc51302f625097028e210c0f2.jpg,0,0,1,0
IMG_20251121_115158_jpg.rf.c8c1e94405c223a45b29d103718634b7.jpg,0,0,0,1
IMG-20251123-WA0073_jpg.rf.0efbc2ec8322aed660c64c0e69da6e31.jpg,0,0,1,0
IMG_20251123_212440_jpg.rf.bda37381541d2b71924429f64ddb6436.jpg,1,0,0,0
IMG_20251121_122154_jpg.rf.5b9ff1d30ca9c7b16f3e840184736c9a.jpg,0,0,1,0
IMG_20251123_155820_jpg.rf.a546a4eb7c7e520a46df69e0305dce85.jpg,0,1,0,0
IMG_20251122_210637_jpg.rf.9d8c61f306ae0f8456634903c85b8ad2.jpg,1,0,0,0
IMG_20251125_001438_jpg.rf.d9e7826151288a0c06497c2948ca9a9b.jpg,1,0,0,0
IMG_20251123_154856_jpg.rf.17a95cfbb022369b9ac1ed948252289c.jpg,0,1,0,0
IMG-20251123-WA0029_jpg.rf.15ed79580e56863f2000aba4c41defe0.jpg,0,1,0,1
20251122_212911_jpg.rf.82622c0e6d228a7fe78f9e6f7e725c4e.jpg,0,0,1,0
foto_0017_jpg.rf.77086f43557706f09053e28316c7baef.jpg,0,1,0,0
20251122_194508_jpg.rf.d60e3ba3df2725eaa304a5bf47c96e8a.jpg,0,0,0,1
foto_0057_jpg.rf.191943f7e6bda8aca10a8323246e2dae.jpg,1,0,0,0
IMG_20251125_075104_jpg.rf.cbd5ffc3998c6a184fb0858a8fb40493.jpg,1,0,0,0
IMG_20251123_154646_jpg.rf.8c795c4c98405fe022df3aca2a02815d.jpg,0,0,0,1
IMG_20251123_155714_jpg.rf.f40b520155e3032a7c3377233c0ed2aa.jpg,0,0,1,0
IMG_20251121_132439_jpg.rf.a1a14cbda9942e4ab8e08612b29d88a7.jpg,0,0,1,0
foto_0044_jpg.rf.f3572cf8abb709f08e0cf60716b9b645.jpg,0,0,0,1
foto_0106_jpg.rf.cbbd245727e0344142c55ef859d09d7a.jpg,0,0,1,0
IMG_20251123_121211_jpg.rf.f74446591bda765c7d37e557f2c93183.jpg,0,1,0,0
foto_0037_jpg.rf.8e1d37648c706fb8ca951761fe14b610.jpg,0,1,0,0
IMG_20251121_123649_jpg.rf.f1e0cbdab36ac32ef13bebb67841045a.jpg,0,0,0,1
foto_0060_jpg.rf.184e19881ee059035b994a2f8d32cf31.jpg,0,0,1,0
20251122_200451_jpg.rf.ac9bb9cdab92eb1107034a7c063d72df.jpg,0,0,0,1
IMG_20251125_001427_jpg.rf.5ccda83401c1f5674c0a8e8ae3f9723f.jpg,1,0,0,0
20251122_213016_jpg.rf.47f87aee57d503fefdaefb6ddb262184.jpg,0,0,0,1
20251122_195809_jpg.rf.f579189d9de6d3d2ca9d21f1417e05e2.jpg,0,1,0,0
IMG-20251123-WA0159_jpg.rf.19abcf00e41dc7e25c3420d631e44f6a.jpg,0,0,0,1
IMG_20251123_160346_jpg.rf.9c9e27b150e49648b47d19f97594f971.jpg,0,1,1,0
IMG_20251123_154821_jpg.rf.fda3aa3fbaad2781443aecc20a586a01.jpg,0,1,0,0
foto_0066_jpg.rf.4e008a36647b9f27dd6a1039aa210eaa.jpg,1,0,0,0
20251122_200626_jpg.rf.9f7e6ea4498bf17a4d1a28666c78b49c.jpg,0,0,0,1
foto_0070_jpg.rf.901e3b384588dece02953a886db74cbf.jpg,0,1,0,0
foto_0104_jpg.rf.efaafdeaf95353ebc58397d09188a9db.jpg,0,0,0,1
20251122_202911_jpg.rf.1a37948345723e4976dddc5da8896599.jpg,0,1,0,0
IMG-20251125-WA0040_jpg.rf.31143c2eb0184430112215bb495c7840.jpg,1,0,0,0
IMG_20251122_211750_jpg.rf.dfcd925e20091e83753e22bb03a52cf8.jpg,1,0,0,0
IMG_20251123_154504_jpg.rf.da8a4765beb4b0787b21615d5e372ef8.jpg,0,0,0,1
foto_0004_jpg.rf.a24061834b9ea8c2162528fe91c694e2.jpg,0,0,1,0
IMG20251123154836_jpg.rf.3e922cc707bca6ac37fe1fd2ddf84061.jpg,0,0,1,0
IMG_20251125_102424_jpg.rf.75dd0b0b35b0061b554fdcecf95accd6.jpg,1,0,0,0
IMG_20251123_121317_jpg.rf.6b5947a36fa727e5ce21df3135a01142.jpg,0,0,0,1
IMG_20251123_213612_jpg.rf.8a7b21ca83bc70543f1cf41a4de4a184.jpg,1,0,0,0
IMG_20251125_075054_jpg.rf.8398d0e8c3ae989e5e27c3af60e4e74e.jpg,1,0,0,0
foto_0039_jpg.rf.e3155eda21d990ed9bc68f8967afa593.jpg,0,0,0,1
IMG_20251125_002741_jpg.rf.eb41c563bc5b69e24c02b708ca2ffe56.jpg,1,0,0,0
IMG_20251121_123137_jpg.rf.d9e1c8e499b680a631a69ca43929e26e.jpg,0,0,0,1
foto_0052_jpg.rf.9f604df3856a4ae5f471b1adb4971ef0.jpg,0,0,0,1
20251122_201709_jpg.rf.b005706e9c9b442f4a4c149b4feb66c5.jpg,0,1,0,0
IMG20251123154441_jpg.rf.30501e7bc450671acb546933349cf00d.jpg,0,0,1,0
IMG_20251121_115302_jpg.rf.3ff450347dc181e660c978c152e0e404.jpg,0,0,0,1
IMG_20251123_155853_jpg.rf.8aec889eb69e86a0b6197f728e006907.jpg,0,0,0,1
foto_0006_jpg.rf.44a023d4ff782799581fab3f460a74bc.jpg,0,0,1,0
foto_0035_jpg.rf.502f8407360eb4cd14c8f131d97cd45e.jpg,0,0,1,0
IMG_20251125_002340_jpg.rf.255d6eda627d5fa52e2335d6900d312d.jpg,1,0,0,0
IMG_20251125_002654_jpg.rf.93c4d7a3f212cdedecc43b55e734475f.jpg,1,0,0,0
IMG-20251125-WA0024_jpg.rf.6d5c4eca1751ae5c3af859f7b2a98adb.jpg,1,0,0,0
IMG_20251121_115322_jpg.rf.aa692a7a821b2b3b8ad2dac445fda7c8.jpg,0,0,1,0
IMG20251123160258_jpg.rf.0485caca13206b80cfd56c9222bef941.jpg,0,1,1,0
foto_0065_jpg.rf.1ebef1fb1eb3148276d7d502c8756f48.jpg,0,0,1,0
foto_0009_jpg.rf.ebe28f51480291692773373ef27a6f5a.jpg,0,0,1,0
foto_0039_jpg.rf.5f223f8b9234e80389b910f4b70a7ea1.jpg,0,1,0,0
IMG_20251123_174939_jpg.rf.e56d881a07c2cbbbe7ddd08c09b4a281.jpg,0,1,0,0
IMG-20251123-WA0055_jpg.rf.f081d882ada78a4bc171cedd6521a3ff.jpg,0,1,0,0
IMG_20251121_124256_jpg.rf.eafc20cf34b08485bdadddedccc091c6.jpg,0,1,0,0
IMG_20251123_160419_jpg.rf.2b0148b556e0013d7c7b8e7dcf7cd6f8.jpg,0,1,0,0
foto_0159_jpg.rf.647429d408365e097c3de96bb9aa5817.jpg,0,0,1,0
IMG_20251123_175521_jpg.rf.87a9a8680c6e0d2edcf631a4e1e84118.jpg,0,1,0,0
IMG_20251123_213258_jpg.rf.7ce2d40afeec916a65cd9c1941996209.jpg,1,0,1,0
IMG_20251121_125253_jpg.rf.33b5a952df91cf1f1f471ebe3579385e.jpg,0,0,1,0
IMG_20251123_212904_jpg.rf.56b21a78ff3a8cbcd533e387445a2ad0.jpg,1,0,0,0
20251122_200455_jpg.rf.01d30abae1c9f33f3897ee71ce626bca.jpg,0,0,0,1
foto_0071_jpg.rf.01402ed618f40ea5d014743e601ce819.jpg,0,1,0,0
IMG_20251124_153613_jpg.rf.88566438c5e49f6b28b228935783631b.jpg,1,0,0,0
IMG20251123175330_jpg.rf.09607c437ecd60ae64853d1d218c94b7.jpg,0,0,0,1
IMG20251124153300_jpg.rf.bac43f376c82111c6135b16d6a7bc3b6.jpg,1,0,0,0
IMG20251123154716_jpg.rf.cc33e9ef8d7cd15bf0c5c3925e02d17f.jpg,0,0,1,0
IMG_20251123_211906_jpg.rf.f1ca1e03e376eccbe51a36cffcbdaa14.jpg,1,0,0,0
IMG_20251123_121613_jpg.rf.661ba04c0a22377611b99798343fdc1e.jpg,0,0,1,0
IMG_20251122_210706_jpg.rf.86bdb7436d834890a6becdabc1a05c55.jpg,1,0,0,0
20251122_194347_jpg.rf.f01767a3a7d90b30ad6b3a4c0bff17cd.jpg,0,1,0,0
foto_0031_jpg.rf.81381b97d99778cf4c0a95c44bb92c77.jpg,0,0,1,0
IMG_20251123_160344_jpg.rf.b4457599a0a133ca39e29db86ff216bf.jpg,0,1,1,0
foto_0095_jpg.rf.217809a5d8f6a7466d22a5f76b60cf7f.jpg,1,0,0,0
20251122_195703_jpg.rf.3edeac9b9b36378c5f8357db991bc7fa.jpg,0,1,1,1
IMG_20251125_075109_jpg.rf.96ca319e76ca6b425376687ff4173bdc.jpg,1,0,0,0
IMG_20251123_172940_jpg.rf.9f650ab6cbde718e7e1e9bc15f00a94f.jpg,0,0,0,1
IMG_20251121_132455_jpg.rf.9141907acac9e8a23fa0477e975afb92.jpg,0,1,0,0
20251122_195631_jpg.rf.e9168b366bcfc159025293fa9cc02fce.jpg,0,1,1,1
IMG_20251123_213240_jpg.rf.9ef5ca951abeb4e7eb76c8b415c3a4b9.jpg,1,0,1,0
IMG_20251123_213100_jpg.rf.885efcc4f16daf3e4ef2e04e2c91195e.jpg,1,0,0,0
IMG_20251125_002633_jpg.rf.52e6e841b8b7f576836b5e653f40c997.jpg,1,0,0,0
IMG20251123155837_jpg.rf.70e88c93a256d1a6f495808bf5d28d2c.jpg,0,0,1,0
foto_0074_jpg.rf.2703f695158bf33eebce2cb31c3558e9.jpg,0,1,0,0
foto_0072_jpg.rf.520e3857be82ae4ba12860cb652b2671.jpg,0,0,0,1
IMG20251123155950_jpg.rf.997a312fb594b980208265371bc02cfb.jpg,0,1,0,0
IMG-20251123-WA0039_jpg.rf.b958b2f3ec74a526b101567eddf165ce.jpg,0,1,0,0
IMG_20251121_132600_jpg.rf.a364b7d3a939e794fef68be279f7bc0e.jpg,0,1,0,0
IMG_20251121_121833_1_jpg.rf.5998a3a00a8c6d3e5eae5b3ee1f28c94.jpg,0,1,1,0
foto_0034_jpg.rf.619c694654c13737043ea8c4cc893271.jpg,1,0,0,0
IMG20251124153116_jpg.rf.98874be348466d973a04a23f40514d95.jpg,1,0,0,0
IMG_20251122_211635_jpg.rf.c279c928f9f10ed940da6e8de17aa4b7.jpg,0,1,0,0
IMG_20251121_123207_jpg.rf.ed16613b6253b451900d2e1cc0f63efc.jpg,0,0,1,0
20251122_195157_jpg.rf.f0f1275b62470bd3e8e1c8f1d01e3193.jpg,0,0,0,1
IMG_20251123_174959_jpg.rf.84ae9ac983004a799209fef7913a06a6.jpg,0,0,0,1
20251122_202900_jpg.rf.01c21577d7a4fd08bff597ee31d8a63d.jpg,0,1,0,0
IMG_20251125_000942_jpg.rf.ade25e0e79193dfee9e2ec94014c52b4.jpg,1,0,0,0
IMG_20251121_122132_jpg.rf.9afeda70752ce22a68b4492ea7cd58eb.jpg,0,0,0,1
IMG20251124155746_jpg.rf.71561a8891eefdf28c7db8cde7adc95f.jpg,1,0,0,0
foto_0078_jpg.rf.8c34be2e72d80a11016e858acadb5b0d.jpg,0,0,1,0
foto_0048_jpg.rf.495f5946d7cc3cd8d4557c58daeb1576.jpg,0,1,0,0
IMG_20251123_174710_jpg.rf.c4bdd33f3893a40ac6ad19f1d2287b1b.jpg,0,0,0,1
foto_0109_jpg.rf.d04f70f2e0835c6774436e76686e3337.jpg,0,0,1,0
IMG_20251123_155549_jpg.rf.6f939d5d07180d150683edee01a6621d.jpg,0,1,0,0
IMG_20251121_123031_jpg.rf.72310b5f17dde9dc869e69901a77f341.jpg,0,0,0,1
IMG-20251123-WA0064_jpg.rf.17240cf567447064c0a4d37a0828fc73.jpg,0,0,1,0
foto_0019_jpg.rf.d53cd42f7ae1a03376ae59a08d78d2dd.jpg,0,0,0,1
IMG-20251123-WA0100_jpg.rf.a3dec4bc355feafbf87078b873e35ab9.jpg,0,1,0,0
IMG_20251121_124235_jpg.rf.6be4738db47c78ba847aad388ffeb536.jpg,0,0,1,0
IMG_20251123_155813_jpg.rf.d23d8f778bd3d99ef89df4738f28388d.jpg,0,1,0,0
20251122_200442_jpg.rf.e5e8fb4fa58edcad957aeafaea76d06a.jpg,0,0,0,1
foto_0044_jpg.rf.979d95e12309ecae9f1b4aa275924487.jpg,0,0,1,0
IMG20251124153236_jpg.rf.9b68093fe96a4cf552d46040c8e80520.jpg,1,0,0,0
IMG_20251121_132502_jpg.rf.89d13fd2828c8b715b7bdd339698f7b2.jpg,0,0,1,0
IMG_20251123_121822_jpg.rf.dbc9e051ee443b47f33c1be8695dcf77.jpg,0,0,1,0
